date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
6/11/2019,29,23,0,14.1,7,59,12:46 PM,12:45 AM,4:50 AM,6:58 PM,17,27,27,26,14,20,62,0,1008,29,15,47,12,shanghai
6/12/2019,27,21,0,14.1,6,66,1:50 PM,1:21 AM,4:50 AM,6:58 PM,16,25,25,23,14,36,64,0,1010,27,15,126,12,shanghai
6/13/2019,22,21,0,8.8,5,74,2:52 PM,1:57 AM,4:50 AM,6:59 PM,17,21,23,21,19,70,76,11.9,1008,22,18,121,15,shanghai
6/14/2019,28,20,0,14.1,7,81,3:55 PM,2:33 AM,4:50 AM,6:59 PM,15,24,24,24,14,31,59,0,1006,28,20,44,12,shanghai
6/15/2019,34,23,0,14.1,7,89,4:57 PM,3:12 AM,4:50 AM,6:59 PM,15,28,28,28,10,10,50,0,1006,34,20,200,9,shanghai
6/16/2019,32,26,0,14.5,7,96,5:58 PM,3:53 AM,4:50 AM,7:00 PM,16,29,29,29,14,23,49,0,1008,32,20,136,11,shanghai
6/17/2019,29,26,0,14.5,7,100,6:56 PM,4:37 AM,4:50 AM,7:00 PM,16,28,28,27,22,37,50,0,1010,29,19,162,17,shanghai
6/18/2019,23,22,0,9.1,5,89,7:52 PM,5:26 AM,4:51 AM,7:00 PM,21,25,25,23,20,98,87,31,1007,23,10,196,15,shanghai
6/19/2019,29,19,0,10.1,6,81,8:42 PM,6:17 AM,4:51 AM,7:00 PM,21,26,26,24,10,65,78,0,1006,29,11,179,8,shanghai
6/20/2019,25,22,0,9.1,5,73,9:27 PM,7:11 AM,4:51 AM,7:01 PM,20,25,25,23,16,88,82,1.6,1006,25,10,117,13,shanghai
6/21/2019,23,22,0,9.1,5,66,10:08 PM,8:06 AM,4:51 AM,7:01 PM,21,25,25,23,16,87,87,5.4,1005,23,8,76,12,shanghai
6/22/2019,29,21,0,14.5,7,58,10:44 PM,9:00 AM,4:51 AM,7:01 PM,19,27,27,25,11,21,67,0,1006,29,10,59,10,shanghai
6/23/2019,29,22,0,14.5,7,51,11:18 PM,9:55 AM,4:52 AM,7:01 PM,17,26,26,24,13,32,66,0,1008,29,10,56,11,shanghai
6/24/2019,26,22,0,12.3,5,43,11:49 PM,10:48 AM,4:52 AM,7:02 PM,17,26,26,24,19,52,68,0,1011,26,10,122,16,shanghai
6/25/2019,26,22,0,10.2,5,36,No moonrise,11:41 AM,4:52 AM,7:02 PM,19,26,26,24,22,69,74,0.4,1010,26,9,125,18,shanghai
6/26/2019,26,21,0,9.1,5,28,12:19 AM,12:34 PM,4:52 AM,7:02 PM,20,25,25,23,13,93,84,31,1005,26,9,105,10,shanghai
6/27/2019,30,23,0,12.3,6,21,12:50 AM,1:30 PM,4:53 AM,7:02 PM,21,28,28,26,9,51,75,0.1,1002,30,10,117,8,shanghai
6/28/2019,34,24,0,14.5,8,13,1:22 AM,2:26 PM,4:53 AM,7:02 PM,23,33,33,29,14,23,72,0,1000,34,10,141,11,shanghai
6/29/2019,31,28,0,9.1,6,6,1:56 AM,3:25 PM,4:53 AM,7:02 PM,25,35,35,29,11,67,77,3.1,998,31,10,221,9,shanghai
6/30/2019,31,25,0,9.1,6,0,2:34 AM,4:26 PM,4:54 AM,7:02 PM,24,32,32,28,8,88,81,29.2,1001,31,8,220,5,shanghai
7/1/2019,33,24,0,9.1,6,0,3:18 AM,5:30 PM,4:54 AM,7:02 PM,22,31,31,28,15,81,72,16.8,1005,33,9,75,10,shanghai
7/2/2019,26,23,0,9,5,0,4:08 AM,6:33 PM,4:55 AM,7:02 PM,21,27,27,24,16,79,83,34.7,1008,26,8,88,12,shanghai
7/3/2019,26,22,0,10.1,6,2,5:06 AM,7:34 PM,4:55 AM,7:02 PM,22,27,27,25,18,79,84,4.1,1006,26,10,78,14,shanghai
7/4/2019,31,23,0,13.4,6,9,6:09 AM,8:30 PM,4:55 AM,7:02 PM,19,28,28,26,11,33,68,0,1006,31,10,102,9,shanghai
7/5/2019,31,21,0,11.2,5,16,7:17 AM,9:21 PM,4:56 AM,7:02 PM,19,27,27,25,15,56,70,8,1003,31,9,111,12,shanghai
7/6/2019,30,25,0,14.5,7,24,8:25 AM,10:05 PM,4:56 AM,7:02 PM,21,29,29,27,18,16,71,1.2,1000,30,10,139,15,shanghai
7/7/2019,35,25,0,12.3,7,31,9:34 AM,10:46 PM,4:57 AM,7:02 PM,22,33,33,30,16,44,65,6.4,1001,35,9,230,13,shanghai
7/8/2019,33,26,0,13.4,6,38,10:39 AM,11:23 PM,4:57 AM,7:01 PM,21,31,31,29,12,29,61,0.2,1004,33,10,197,10,shanghai
7/9/2019,24,22,0,9,5,45,11:44 AM,11:59 PM,4:58 AM,7:01 PM,21,26,26,24,19,93,85,12.8,1003,24,9,80,14,shanghai
7/10/2019,26,18,0,9,5,53,12:46 PM,No moonset,4:58 AM,7:01 PM,20,26,26,24,11,90,79,7.9,1003,26,9,45,8,shanghai
7/11/2019,30,23,0,13.4,6,60,1:48 PM,12:35 AM,4:59 AM,7:01 PM,21,29,29,26,9,41,73,0.8,1008,30,10,135,7,shanghai
7/12/2019,28,23,0,10.1,6,67,2:49 PM,1:12 AM,4:59 AM,7:00 PM,23,28,28,26,13,75,83,5.2,1006,28,10,105,10,shanghai
7/13/2019,24,18,0,8.8,5,74,3:50 PM,1:52 AM,5:00 AM,7:00 PM,21,25,25,23,15,100,88,38.3,1002,24,7,63,12,shanghai
7/14/2019,30,23,0,14,7,82,4:48 PM,2:34 AM,5:00 AM,7:00 PM,21,28,28,26,10,45,74,0,1004,30,10,87,8,shanghai
7/15/2019,31,24,0,14,7,89,5:44 PM,3:21 AM,5:01 AM,7:00 PM,22,30,30,27,14,19,75,0,1005,31,10,121,11,shanghai
7/16/2019,28,24,0,8.5,6,96,6:36 PM,4:10 AM,5:01 AM,6:59 PM,23,29,29,26,18,90,84,0.3,1007,28,10,100,14,shanghai
7/17/2019,30,26,0,13.3,6,100,7:23 PM,5:03 AM,5:02 AM,6:59 PM,24,32,32,28,28,55,79,0,1006,30,10,136,21,shanghai
7/18/2019,32,26,0,9.7,7,89,8:05 PM,5:57 AM,5:03 AM,6:58 PM,25,34,34,29,19,67,78,1.2,1003,32,10,98,15,shanghai
7/19/2019,32,27,0,8.5,6,82,8:43 PM,6:52 AM,5:03 AM,6:58 PM,23,33,33,29,20,90,74,0.5,999,32,10,118,16,shanghai
7/20/2019,32,26,0,10.9,7,75,9:18 PM,7:47 AM,5:04 AM,6:57 PM,23,33,33,29,13,67,71,0.1,1002,32,10,261,10,shanghai
7/21/2019,35,28,0,12.1,7,67,9:50 PM,8:40 AM,5:04 AM,6:57 PM,25,37,37,31,13,39,72,7.6,1004,35,9,112,10,shanghai
7/22/2019,35,28,0,13.5,7,60,10:20 PM,9:33 AM,5:05 AM,6:56 PM,25,37,37,31,16,29,74,0.1,1003,35,10,160,13,shanghai
7/23/2019,35,28,0,13.5,8,53,10:50 PM,10:26 AM,5:06 AM,6:56 PM,24,37,37,31,19,14,67,0,1002,35,10,180,15,shanghai
7/24/2019,36,30,0,10.9,7,46,11:21 PM,11:20 AM,5:06 AM,6:55 PM,25,40,40,33,15,44,67,2.6,1002,36,10,192,12,shanghai
7/25/2019,37,31,0,12.1,7,38,11:53 PM,12:14 PM,5:07 AM,6:55 PM,25,41,41,33,14,37,63,1,1004,37,10,209,11,shanghai
7/26/2019,37,31,0,12.1,8,31,No moonrise,1:11 PM,5:07 AM,6:54 PM,25,42,42,34,11,40,62,1.5,1003,37,10,199,9,shanghai
7/27/2019,34,31,0,10.8,7,24,12:28 AM,2:09 PM,5:08 AM,6:53 PM,25,39,39,32,13,56,69,1,1003,34,10,168,10,shanghai
7/28/2019,34,29,0,13.4,8,16,1:09 AM,3:11 PM,5:09 AM,6:53 PM,25,37,37,31,25,30,68,0,1005,34,10,164,19,shanghai
7/29/2019,35,29,0,13.4,8,9,1:55 AM,4:14 PM,5:09 AM,6:52 PM,25,38,38,32,25,6,68,0,1006,35,10,168,19,shanghai
7/30/2019,36,29,0,13.4,8,2,2:48 AM,5:16 PM,5:10 AM,6:51 PM,25,39,39,32,19,8,66,0,1006,36,10,173,15,shanghai
7/31/2019,34,29,0,13.4,8,0,3:49 AM,6:15 PM,5:11 AM,6:51 PM,24,37,37,31,23,5,69,0,1007,34,10,160,19,shanghai
8/1/2019,33,28,0,13.4,8,0,4:56 AM,7:09 PM,5:11 AM,6:50 PM,24,36,36,30,27,9,70,0,1008,33,10,150,21,shanghai
8/2/2019,33,28,0,13.4,8,5,6:06 AM,7:58 PM,5:12 AM,6:49 PM,24,35,35,30,23,16,71,0,1008,33,10,138,19,shanghai
8/3/2019,33,28,0,8.3,7,12,7:16 AM,8:41 PM,5:13 AM,6:48 PM,24,35,35,30,21,68,70,5,1007,33,10,101,16,shanghai
8/4/2019,33,28,0,13.3,7,20,8:25 AM,9:21 PM,5:13 AM,6:48 PM,25,36,36,30,21,45,73,0.1,1006,33,9,125,17,shanghai
8/5/2019,33,28,0,13.3,7,27,9:33 AM,9:59 PM,5:14 AM,6:47 PM,24,35,35,30,22,37,72,0.2,1006,33,10,126,17,shanghai
8/6/2019,34,27,0,13.3,8,34,10:37 AM,10:35 PM,5:14 AM,6:46 PM,24,35,35,30,16,21,69,0,1005,34,10,119,13,shanghai
8/7/2019,33,27,0,13.3,8,42,11:41 AM,11:13 PM,5:15 AM,6:45 PM,24,35,35,30,17,26,71,0,1004,33,10,124,14,shanghai
8/8/2019,35,28,0,12,7,49,12:43 PM,11:52 PM,5:16 AM,6:44 PM,25,37,37,31,21,56,71,1,1003,35,10,100,17,shanghai
8/9/2019,32,25,0,8.3,7,56,1:45 PM,No moonset,5:16 AM,6:43 PM,24,34,34,29,42,79,75,27.5,999,32,9,70,28,shanghai
8/10/2019,31,23,0,8.3,6,63,2:43 PM,12:33 AM,5:17 AM,6:42 PM,25,32,32,27,61,94,82,89.1,986,31,7,102,40,shanghai
8/11/2019,31,23,0,9.5,6,71,3:40 PM,1:18 AM,5:18 AM,6:41 PM,24,32,32,28,37,75,78,24,989,31,8,232,28,shanghai
8/12/2019,34,27,0,13.2,8,78,4:32 PM,2:07 AM,5:18 AM,6:40 PM,22,34,34,30,19,12,62,0,998,34,10,261,15,shanghai
8/13/2019,35,29,0,8.3,7,85,5:20 PM,2:58 AM,5:19 AM,6:39 PM,23,36,36,31,10,77,63,8.4,1001,35,9,144,7,shanghai
8/14/2019,36,28,0,13.2,7,92,6:04 PM,3:52 AM,5:19 AM,6:38 PM,23,36,36,32,5,40,60,0.7,1001,36,10,129,4,shanghai
8/15/2019,33,27,0,8.2,7,100,6:43 PM,4:46 AM,5:20 AM,6:37 PM,23,34,34,30,15,65,64,0.8,998,33,10,296,12,shanghai
8/16/2019,35,29,0,13.2,7,100,7:18 PM,5:40 AM,5:21 AM,6:36 PM,23,37,37,32,10,37,63,0.9,1000,35,10,240,9,shanghai
8/17/2019,37,31,0,13.1,7,86,7:51 PM,6:34 AM,5:21 AM,6:35 PM,24,40,40,33,10,17,62,0.1,1003,37,10,199,9,shanghai
8/18/2019,35,29,0,10.7,7,78,8:21 PM,7:28 AM,5:22 AM,6:34 PM,24,37,37,31,10,47,67,6.9,1005,35,10,114,8,shanghai
8/19/2019,33,27,0,10.7,7,71,8:51 PM,8:20 AM,5:23 AM,6:33 PM,23,33,33,30,14,52,68,9,1008,33,9,90,10,shanghai
8/20/2019,32,26,0,13.1,6,64,9:22 PM,9:13 AM,5:23 AM,6:32 PM,21,31,31,29,12,30,65,0,1008,32,10,90,10,shanghai
8/21/2019,35,26,0,13.1,7,57,9:53 PM,10:06 AM,5:24 AM,6:31 PM,22,33,33,30,8,29,66,0.1,1006,35,10,127,7,shanghai
8/22/2019,35,28,0,12,7,49,10:26 PM,11:01 AM,5:24 AM,6:30 PM,23,35,35,30,8,34,65,0.2,1008,35,10,100,7,shanghai
8/23/2019,33,28,0,12,7,42,11:03 PM,11:58 AM,5:25 AM,6:29 PM,23,34,34,30,18,47,70,13.3,1010,33,9,76,12,shanghai
8/24/2019,33,27,0,9.4,7,35,11:45 PM,12:57 PM,5:26 AM,6:28 PM,24,36,36,30,17,71,73,19.9,1010,33,8,99,11,shanghai
8/25/2019,33,28,0,8.1,7,28,No moonrise,1:57 PM,5:26 AM,6:27 PM,25,36,36,30,24,70,74,7.8,1009,33,9,121,16,shanghai
8/26/2019,36,29,0,13,8,20,12:34 AM,2:58 PM,5:27 AM,6:25 PM,25,39,39,32,22,19,70,0,1007,36,10,176,17,shanghai
8/27/2019,36,27,0,13,7,13,1:30 AM,3:58 PM,5:27 AM,6:24 PM,25,39,39,32,15,38,70,18,1007,36,9,215,12,shanghai
8/28/2019,34,26,0,9.4,7,6,2:33 AM,4:54 PM,5:28 AM,6:23 PM,25,36,36,30,12,71,72,19.9,1008,34,9,186,8,shanghai
8/29/2019,24,20,0,8.1,5,0,3:41 AM,5:45 PM,5:29 AM,6:22 PM,20,26,26,24,18,80,79,25.8,1010,24,8,189,11,shanghai
8/30/2019,34,20,0,12.9,6,0,4:52 AM,6:31 PM,5:29 AM,6:21 PM,20,29,29,27,8,19,64,0.1,1012,34,10,169,7,shanghai
8/31/2019,30,25,0,12.9,7,0,6:03 AM,7:14 PM,5:30 AM,6:20 PM,20,28,28,27,14,28,67,0,1013,30,10,92,11,shanghai
9/1/2019,25,22,0,8.1,5,9,7:13 AM,7:53 PM,5:30 AM,6:18 PM,20,26,26,24,19,85,78,15.1,1014,25,9,60,14,shanghai
9/2/2019,26,20,0,8,5,16,8:21 AM,8:31 PM,5:31 AM,6:17 PM,22,27,27,24,22,95,90,126.8,1013,26,8,61,14,shanghai
9/3/2019,27,22,0,8,6,24,9:28 AM,9:10 PM,5:32 AM,6:16 PM,22,28,28,25,13,76,84,119.6,1012,27,7,41,9,shanghai
9/4/2019,30,25,0,9.3,6,32,10:32 AM,9:49 PM,5:32 AM,6:15 PM,23,30,30,27,15,71,79,16.7,1009,30,8,113,9,shanghai
9/5/2019,32,24,0,12.8,7,39,11:36 AM,10:31 PM,5:33 AM,6:13 PM,24,33,33,28,14,25,77,0,1007,32,10,114,11,shanghai
9/6/2019,31,26,0,11.9,6,47,12:37 PM,11:16 PM,5:33 AM,6:12 PM,22,31,31,28,22,50,71,1.1,1002,31,10,86,17,shanghai
9/7/2019,32,25,0,12.8,6,54,1:36 PM,No moonset,5:34 AM,6:11 PM,22,31,31,28,23,48,68,0.4,1002,32,10,273,18,shanghai
9/8/2019,33,27,0,12.8,7,62,2:29 PM,12:03 AM,5:34 AM,6:10 PM,21,32,32,29,7,32,62,0.4,1006,33,10,164,5,shanghai
9/9/2019,34,25,0,12.7,6,69,3:19 PM,12:54 AM,5:35 AM,6:08 PM,22,31,31,28,7,39,70,0.4,1008,34,10,82,6,shanghai
9/10/2019,33,27,0,12.7,8,77,4:03 PM,1:47 AM,5:36 AM,6:07 PM,23,34,34,30,12,6,69,0,1009,33,10,177,10,shanghai
9/11/2019,33,27,0,12.7,6,84,4:43 PM,2:41 AM,5:36 AM,6:06 PM,23,33,33,29,12,28,72,0.5,1014,33,10,101,10,shanghai
9/12/2019,32,26,0,11.9,6,92,5:20 PM,3:35 AM,5:37 AM,6:05 PM,22,32,32,28,12,44,71,0.3,1013,32,10,83,10,shanghai
9/13/2019,32,25,0,12.7,7,99,5:53 PM,4:29 AM,5:37 AM,6:03 PM,21,30,30,28,10,19,70,0,1011,32,10,91,9,shanghai
9/14/2019,32,25,0,12.6,6,100,6:24 PM,5:23 AM,5:38 AM,6:02 PM,21,30,30,28,12,40,66,0,1012,32,10,72,10,shanghai
9/15/2019,29,25,0,9.2,6,85,6:54 PM,6:15 AM,5:38 AM,6:01 PM,21,29,29,27,14,63,69,2.2,1011,29,10,24,11,shanghai
9/16/2019,30,24,0,12.6,7,78,7:24 PM,7:09 AM,5:39 AM,6:00 PM,17,27,27,26,16,14,56,0,1012,30,10,59,14,shanghai
9/17/2019,30,24,0,11.6,7,70,7:54 PM,8:02 AM,5:40 AM,5:58 PM,18,28,28,26,18,30,63,0,1014,30,10,17,14,shanghai
9/18/2019,29,24,0,11.6,7,63,8:26 PM,8:56 AM,5:40 AM,5:57 PM,16,27,27,26,23,25,56,0.2,1017,29,10,21,18,shanghai
9/19/2019,27,21,0,11.6,6,55,9:02 PM,9:52 AM,5:41 AM,5:56 PM,15,25,25,24,20,7,58,0,1018,27,10,20,17,shanghai
9/20/2019,27,22,0,11.6,5,48,9:41 PM,10:49 AM,5:41 AM,5:55 PM,15,26,26,24,19,29,58,0.1,1014,27,10,104,15,shanghai
9/21/2019,24,16,0,6.1,5,40,10:26 PM,11:48 AM,5:42 AM,5:53 PM,17,24,24,21,32,82,73,3.5,1011,24,8,21,22,shanghai
9/22/2019,22,17,0,6.1,5,33,11:18 PM,12:47 PM,5:42 AM,5:52 PM,17,20,23,20,40,95,75,8.5,1010,22,7,317,27,shanghai
9/23/2019,27,16,0,7.4,5,25,No moonrise,1:46 PM,5:43 AM,5:51 PM,15,24,24,23,17,61,61,0.8,1018,27,10,294,13,shanghai
9/24/2019,29,19,0,11.6,7,18,12:15 AM,2:41 PM,5:44 AM,5:50 PM,15,25,25,24,8,16,57,0,1020,29,10,188,7,shanghai
9/25/2019,29,22,0,11.6,7,10,1:20 AM,3:33 PM,5:44 AM,5:48 PM,15,26,26,25,7,19,55,0,1020,29,10,104,6,shanghai
9/26/2019,28,20,0,11.6,7,2,2:27 AM,4:20 PM,5:45 AM,5:47 PM,16,26,26,24,9,10,61,0,1021,28,10,102,8,shanghai
9/27/2019,29,21,0,11.6,6,0,3:38 AM,5:04 PM,5:45 AM,5:46 PM,17,26,26,24,5,45,65,0,1020,29,10,126,4,shanghai
9/28/2019,30,22,0,11.6,6,0,4:47 AM,5:44 PM,5:46 AM,5:45 PM,18,27,27,25,8,28,65,0,1018,30,10,230,7,shanghai
9/29/2019,30,23,0,11.6,6,0,5:57 AM,6:23 PM,5:47 AM,5:43 PM,18,27,27,26,9,30,66,0,1016,30,10,154,8,shanghai
9/30/2019,28,22,0,6,6,5,7:06 AM,7:02 PM,5:47 AM,5:42 PM,19,27,27,25,12,71,73,1.6,1015,28,10,54,10,shanghai
10/1/2019,25,21,0,8.8,5,12,8:14 AM,7:42 PM,5:48 AM,5:41 PM,21,26,26,24,35,82,85,54.7,1009,25,7,58,24,shanghai
10/2/2019,28,17,0,6,6,19,9:20 AM,8:23 PM,5:48 AM,5:39 PM,21,26,26,24,32,81,77,16,1007,28,9,292,23,shanghai
10/3/2019,30,24,0,10.2,6,27,10:25 AM,9:09 PM,5:49 AM,5:38 PM,21,28,28,26,7,41,72,0.8,1013,30,10,120,6,shanghai
10/4/2019,30,24,0,10.2,6,34,11:27 AM,9:57 PM,5:50 AM,5:37 PM,21,29,29,26,14,50,76,1.5,1013,30,10,115,11,shanghai
10/5/2019,27,21,0,8.8,5,41,12:23 PM,10:47 PM,5:50 AM,5:36 PM,17,26,26,24,19,59,68,0.2,1018,27,10,30,16,shanghai
10/6/2019,26,20,0,11.6,6,48,1:16 PM,11:41 PM,5:51 AM,5:35 PM,13,24,24,22,13,35,58,0,1021,26,10,59,11,shanghai
10/7/2019,26,21,0,8.8,5,56,2:02 PM,No moonset,5:51 AM,5:33 PM,14,24,24,23,9,65,58,0,1020,26,10,104,8,shanghai
10/8/2019,24,20,0,8.8,5,63,2:44 PM,12:34 AM,5:52 AM,5:32 PM,14,23,23,22,14,60,63,0.2,1021,24,10,170,12,shanghai
10/9/2019,25,19,0,11.6,6,70,3:21 PM,1:29 AM,5:53 AM,5:31 PM,13,22,22,22,13,17,59,0,1019,25,10,82,10,shanghai
10/10/2019,26,20,0,11.6,6,77,3:55 PM,2:23 AM,5:53 AM,5:30 PM,14,24,24,22,13,32,58,0,1015,26,10,118,11,shanghai
10/11/2019,26,21,0,8.7,5,85,4:26 PM,3:17 AM,5:54 AM,5:29 PM,14,24,24,23,14,51,59,0,1014,26,10,63,11,shanghai
10/12/2019,26,22,0,11.6,5,92,4:57 PM,4:10 AM,5:55 AM,5:27 PM,15,25,25,23,17,55,62,0,1015,26,10,16,14,shanghai
10/13/2019,26,21,0,11.6,5,99,5:27 PM,5:04 AM,5:55 AM,5:26 PM,16,25,25,23,13,53,64,0.2,1019,26,10,47,10,shanghai
10/14/2019,26,19,0,10.2,5,100,5:57 PM,5:57 AM,5:56 AM,5:25 PM,14,24,24,22,18,60,63,0.9,1025,26,10,51,15,shanghai
10/15/2019,19,17,0,7.3,4,86,6:28 PM,6:52 AM,5:57 AM,5:24 PM,9,18,18,18,20,49,57,0,1029,19,10,15,16,shanghai
10/16/2019,21,17,0,5.8,4,79,7:03 PM,7:48 AM,5:57 AM,5:23 PM,12,19,19,19,15,77,66,1.6,1025,21,10,67,12,shanghai
10/17/2019,22,18,0,5.8,5,72,7:41 PM,8:45 AM,5:58 AM,5:22 PM,14,20,21,20,14,84,70,3.6,1023,22,10,23,10,shanghai
10/18/2019,23,17,0,11.6,6,64,8:23 PM,9:43 AM,5:59 AM,5:21 PM,12,20,21,20,14,26,59,0,1022,23,10,62,11,shanghai
10/19/2019,25,18,0,11.6,6,57,9:12 PM,10:42 AM,5:59 AM,5:19 PM,14,23,23,22,13,1,59,0,1023,25,10,111,11,shanghai
10/20/2019,26,19,0,11.2,5,50,10:07 PM,11:40 AM,6:00 AM,5:18 PM,14,24,24,22,10,14,58,0,1021,26,10,63,8,shanghai
10/21/2019,24,18,0,8.7,5,43,11:07 PM,12:35 PM,6:01 AM,5:17 PM,13,23,23,22,12,16,58,0,1018,24,10,72,10,shanghai
10/22/2019,24,18,0,8.7,6,35,No moonrise,1:26 PM,6:01 AM,5:16 PM,12,21,21,21,11,36,61,0,1016,24,10,84,9,shanghai
10/23/2019,25,20,0,8.7,5,28,12:11 AM,2:13 PM,6:02 AM,5:15 PM,13,22,22,21,10,57,59,2.2,1016,25,10,39,8,shanghai
10/24/2019,23,19,0,7.2,5,21,1:18 AM,2:57 PM,6:03 AM,5:14 PM,14,20,21,20,16,68,67,11.4,1018,23,8,16,12,shanghai
10/25/2019,24,19,0,7.2,5,13,2:26 AM,3:37 PM,6:04 AM,5:13 PM,12,21,21,21,11,49,59,0,1021,24,10,188,9,shanghai
10/26/2019,20,17,0,4.2,4,6,3:34 AM,4:15 PM,6:04 AM,5:12 PM,10,19,19,19,15,87,57,0,1023,20,10,65,12,shanghai
10/27/2019,23,16,0,8.7,5,0,4:42 AM,4:53 PM,6:05 AM,5:11 PM,7,19,19,19,8,18,46,0,1021,23,10,67,7,shanghai
10/28/2019,23,17,0,8.7,5,0,5:50 AM,5:32 PM,6:06 AM,5:10 PM,9,20,20,20,9,24,51,0,1018,23,10,210,7,shanghai
10/29/2019,25,16,0,8.7,6,1,6:58 AM,6:13 PM,6:07 AM,5:09 PM,8,22,22,21,13,1,49,0,1020,25,10,209,11,shanghai
10/30/2019,26,18,0,8.7,6,8,8:05 AM,6:57 PM,6:07 AM,5:08 PM,11,23,23,22,8,0,49,0,1023,26,10,117,7,shanghai
10/31/2019,26,20,0,8.7,6,12,9:10 AM,7:45 PM,6:08 AM,5:08 PM,11,23,23,23,9,1,48,0,1022,26,10,169,8,shanghai
11/1/2019,24,18,0,7.2,5,24,10:11 AM,8:36 PM,6:09 AM,5:07 PM,9,21,21,21,10,48,49,0,1022,24,10,104,8,shanghai
11/2/2019,24,17,0,8.7,6,31,11:07 AM,9:30 PM,6:10 AM,5:06 PM,11,20,20,20,10,39,59,0,1020,24,10,88,8,shanghai
11/3/2019,25,19,0,8.7,6,39,11:58 AM,10:25 PM,6:10 AM,5:05 PM,11,22,22,22,12,17,54,0,1020,25,10,42,10,shanghai
11/4/2019,22,18,0,5.6,4,46,12:42 PM,11:21 PM,6:11 AM,5:04 PM,12,19,21,19,15,51,60,0.4,1022,22,10,24,12,shanghai
11/5/2019,22,17,0,8.7,6,54,1:21 PM,No moonset,6:12 AM,5:03 PM,10,19,20,19,13,2,54,0,1021,22,10,152,12,shanghai
11/6/2019,21,16,0,7.2,4,61,1:56 PM,12:15 AM,6:13 AM,5:03 PM,9,18,19,18,10,50,54,0,1018,21,10,134,8,shanghai
11/7/2019,20,16,0,5.6,4,69,2:28 PM,1:10 AM,6:14 AM,5:02 PM,10,18,18,18,13,63,58,2.2,1019,20,10,41,10,shanghai
11/8/2019,20,15,0,8.7,5,76,2:59 PM,2:03 AM,6:15 AM,5:01 PM,7,17,18,17,17,25,52,0.1,1024,20,10,13,14,shanghai
11/9/2019,23,17,0,8.7,6,84,3:28 PM,2:56 AM,6:15 AM,5:00 PM,7,20,20,20,8,0,45,0,1024,23,10,171,7,shanghai
11/10/2019,23,16,0,8.7,6,91,3:58 PM,3:50 AM,6:16 AM,5:00 PM,7,19,20,19,12,3,47,0,1017,23,10,225,11,shanghai
11/11/2019,26,18,0,8.7,6,99,4:29 PM,4:44 AM,6:17 AM,4:59 PM,4,21,21,21,10,4,35,0,1017,26,10,234,8,shanghai
11/12/2019,21,16,0,8.7,5,100,5:03 PM,5:40 AM,6:18 AM,4:59 PM,10,19,19,19,19,34,57,0,1020,21,10,125,14,shanghai
11/13/2019,19,15,0,5.5,4,86,5:40 PM,6:37 AM,6:19 AM,4:58 PM,7,18,18,18,22,59,52,0,1022,19,10,266,16,shanghai
11/14/2019,20,13,0,8.7,5,78,6:21 PM,7:37 AM,6:20 AM,4:57 PM,-1,15,16,15,14,3,33,0,1026,20,10,122,12,shanghai
11/15/2019,20,16,0,8.7,5,71,7:09 PM,8:36 AM,6:20 AM,4:57 PM,10,18,18,18,19,1,60,0,1020,20,10,160,16,shanghai
11/16/2019,22,17,0,8.7,5,63,8:02 PM,9:36 AM,6:21 AM,4:56 PM,12,19,19,19,22,8,65,0,1016,22,10,157,16,shanghai
11/17/2019,25,18,0,8.7,5,56,9:01 PM,10:32 AM,6:22 AM,4:56 PM,13,22,22,21,21,25,61,0,1015,25,10,191,15,shanghai
11/18/2019,14,10,0,7.1,3,48,10:03 PM,11:25 AM,6:23 AM,4:55 PM,-2,12,13,12,25,71,40,0.1,1026,14,9,333,20,shanghai
11/19/2019,16,9,0,8.7,4,41,11:08 PM,12:12 PM,6:24 AM,4:55 PM,-3,11,12,11,13,3,35,0,1029,16,10,171,11,shanghai
11/20/2019,17,12,0,8.7,4,33,No moonrise,12:55 PM,6:25 AM,4:54 PM,4,14,15,14,14,21,49,0,1029,17,10,62,11,shanghai
11/21/2019,18,8,0,3.9,4,26,12:14 AM,1:35 PM,6:26 AM,4:54 PM,9,16,16,16,17,78,62,0.4,1025,18,10,113,13,shanghai
11/22/2019,22,16,0,7.1,5,18,1:20 AM,2:12 PM,6:26 AM,4:54 PM,14,19,20,19,13,47,75,0,1021,22,10,84,10,shanghai
11/23/2019,20,17,0,3.8,4,10,2:25 AM,2:49 PM,6:27 AM,4:53 PM,17,19,19,19,14,79,89,1.2,1018,20,7,107,10,shanghai
11/24/2019,21,15,0,3.8,4,3,3:31 AM,3:26 PM,6:28 AM,4:53 PM,15,18,19,18,17,87,81,0.4,1020,21,7,172,13,shanghai
11/25/2019,11,5,0,5.5,3,0,4:37 AM,4:05 PM,6:29 AM,4:53 PM,3,8,11,8,26,77,57,0,1032,11,10,67,21,shanghai
11/26/2019,14,4,0,5.5,3,0,5:44 AM,4:46 PM,6:30 AM,4:53 PM,4,10,11,10,12,64,58,0,1029,14,10,88,10,shanghai
